timestamp,green,ir,red
1630679474923,20519,90066,86432
1630679474933,20620,90612,86945
1630679474943,20756,91280,87552
1630679474953,20870,91948,88102
1630679474963,20960,92531,88573
1630679474973,21049,92992,88973
1630679474983,21110,93425,89388
1630679474993,21186,93875,89845
1630679475003,21296,94433,90389
1630679475013,21395,95066,90929
1630679475023,21503,95721,91501
1630679475033,21606,96322,91999
1630679475043,21690,96865,92442
1630679475053,21768,97332,92828
1630679475063,21843,97759,93161
1630679475073,21903,98111,93431
1630679475083,21925,98236,93495
1630679475093,21933,98244,93554
1630679475103,21950,98327,93634
1630679475113,21946,98265,93617
1630679475123,21912,98029,93438
1630679475133,21801,97366,92865
1630679475143,21520,95783,91453
1630679475153,21186,94010,89950
1630679475163,21015,93098,89205
1630679475173,20975,92896,88968
1630679475183,20942,92746,88761
1630679475193,20895,92475,88501
1630679475203,20904,92454,88560
1630679475213,20867,92173,88342
1630679475223,20776,91541,87844
1630679475233,20684,90989,87447
1630679475243,20672,90968,87499
1630679475253,20739,91361,87893
1630679475263,20763,91555,88046
1630679475273,20693,91165,87610
1630679475283,20543,90364,86771
1630679475293,20398,89618,85995
1630679475303,20313,89185,85526
1630679475313,20320,89214,85487
1630679475323,20386,89571,85822
1630679475333,20480,90143,86337
1630679475343,20621,90813,86967
1630679475353,20743,91504,87533
1630679475363,20846,92135,88073
1630679475373,20921,92660,88494
1630679475383,20979,93057,88776
1630679475393,21028,93344,89010
1630679475403,21086,93674,89264
1630679475413,21146,94020,89564
1630679475423,21223,94463,89983
1630679475433,21308,94905,90378
1630679475443,21369,95225,90664
1630679475453,21385,95315,90735
1630679475463,21380,95314,90691
1630679475473,21397,95382,90734
1630679475483,21425,95585,90870
1630679475493,21497,95937,91161
1630679475503,21577,96428,91586
1630679475513,21666,96835,91953
1630679475523,21691,96966,92072
1630679475533,21623,96516,91671
1630679475543,21361,95006,90282
1630679475553,21027,93131,88700
1630679475563,20827,92075,87806
1630679475573,20725,91512,87347
1630679475583,20775,91775,87660
1630679475593,20899,92440,88363
1630679475603,21014,92976,88972
1630679475613,21052,93143,89174
1630679475623,20968,92679,88711
1630679475633,20804,91741,87830
1630679475643,20623,90774,86964
1630679475653,20484,89988,86234
1630679475663,20418,89617,85904
1630679475673,20399,89553,85848
1630679475683,20410,89558,85840
1630679475693,20424,89631,85867
1630679475703,20448,89811,85997
1630679475713,20500,90112,86216
1630679475723,20549,90443,86433
1630679475733,20604,90785,86690
1630679475743,20654,91094,86927
1630679475753,20711,91420,87217
1630679475763,20776,91779,87530
1630679475773,20841,92151,87850
1630679475783,20912,92550,88224
1630679475793,21002,93067,88694
1630679475803,21099,93648,89218
1630679475813,21227,94299,89822
1630679475823,21362,95055,90523
1630679475833,21499,95879,91250
1630679475843,21629,96543,91839
1630679475853,21704,96966,92195
1630679475863,21756,97282,92425
1630679475873,21809,97584,92658
1630679475883,21857,97879,92839
1630679475893,21873,97897,92852
1630679475903,21851,97718,92720
1630679475913,21769,97201,92265
1630679475923,21510,95644,90865
1630679475933,21157,93638,89134
1630679475943,20927,92417,88180
1630679475953,20864,92067,87935
1630679475963,20882,92155,88022
1630679475973,20890,92171,88013
1630679475983,20903,92218,88183
1630679475993,21033,92853,88816
1630679476003,20998,92593,88490
1630679476013,20763,91278,87309
1630679476023,20592,90321,86501
1630679476033,20498,89837,86091
1630679476043,20463,89660,85926
1630679476053,20443,89539,85767
1630679476063,20341,88962,85222
1630679476073,20264,88538,84830
1630679476083,20287,88616,84879
1630679476093,20336,88870,85098
1630679476103,20385,89156,85258
1630679476113,20436,89579,85596
1630679476123,20541,90185,86123
1630679476133,20655,90827,86677
1630679476143,20746,91454,87195
1630679476153,20844,91968,87605
1630679476163,20910,92371,87887
1630679476173,20976,92772,88190
1630679476183,21061,93232,88560
1630679476193,21132,93707,88918
1630679476203,21210,94124,89263
1630679476213,21294,94631,89653
1630679476223,21366,95025,89948
1630679476233,21374,95134,89942
1630679476243,21408,95531,90243
1630679476253,21471,95918,90544
1630679476263,21581,96638,91156
1630679476273,21684,97251,91654
1630679476283,21696,97742,92031
1630679476293,21882,98886,93010
1630679476303,21878,98701,92876
1630679476313,21768,98148,92421
1630679476323,21562,96816,91267
1630679476333,21230,94850,89601
1630679476343,20961,93382,88452
1630679476353,20857,92874,88065
1630679476363,20927,93335,88510
1630679476373,21089,94247,89384
1630679476383,21215,94960,90118
1630679476393,21288,95236,90442
1630679476403,21228,94821,90126
1630679476413,21066,93764,89228
1630679476423,20847,92410,88095
1630679476433,20634,91227,87061
1630679476443,20514,90611,86507
1630679476453,20478,90308,86227
1630679476463,20475,90291,86154
1630679476473,20534,90664,86486
1630679476483,20590,91081,86826
1630679476493,20642,91447,87109
1630679476503,20702,91843,87397
1630679476513,20760,92247,87713
1630679476523,20815,92653,88004
1630679476533,20895,93114,88375
1630679476543,20962,93572,88716
1630679476553,21029,93971,89008
1630679476563,21088,94355,89294
1630679476573,21181,94867,89706
1630679476583,21278,95461,90209
1630679476593,21400,96181,90834
1630679476603,21539,97029,91599
1630679476613,21700,97953,92397
1630679476623,21851,98831,93105
1630679476633,21963,99518,93704
1630679476643,22061,100026,94089
1630679476653,22121,100414,94411
1630679476663,22172,100650,94621
1630679476673,22205,100870,94782
1630679476683,22252,101120,95005
1630679476693,22285,101279,95171
1630679476703,22316,101404,95339
1630679476713,22279,101078,95076
1630679476723,22030,99500,93702
1630679476733,21702,97497,92171
1630679476743,21502,96307,91361
1630679476753,21364,95538,90696
1630679476763,21310,95298,90422
1630679476773,21325,95397,90450
1630679476783,21348,95475,90535
1630679476793,21405,95813,90870
1630679476803,21402,95590,90677
1630679476813,21314,94920,90203
1630679476823,21232,94384,89857
1630679476833,21124,93846,89443
1630679476843,21145,94024,89594
1630679476853,21272,94918,90553
1630679476863,21331,95770,90958
1630679476873,21086,96235,91263
1630679476883,20572,94881,89264
1630679476893,19948,92916,86593
1630679476903,19508,91741,84788
1630679476913,19250,91203,83818
1630679476923,19157,91340,83715
1630679476933,19182,92043,84281
1630679476943,19348,93386,85769
1630679476953,19613,95072,87826
1630679476963,20045,97449,90971
1630679476973,20596,100476,94779
1630679476983,21177,103394,98570
1630679476993,22044,107725,103382
1630679477003,22852,111649,107589
1630679477013,23654,115805,111846
1630679477023,24384,119760,115866
1630679477033,25540,126412,121964
1630679477043,26436,132044,126199
1630679477053,26794,135553,128104
1630679477063,26962,137818,129328
1630679477073,27173,139676,130613
1630679477083,27705,143013,133578
1630679477093,28633,148076,137884
1630679477103,29429,151977,141346
1630679477113,30197,156624,144873
