timestamp,is_touching
1630679277683,1
1630679277746,1
1630679277917,1
1630679278027,1
1630679278230,1
1630679278324,1
1630679278511,1
1630679278639,1
1630679278733,1
1630679278826,1
1630679278905,1
1630679278951,1
1630679278983,1
1630679279076,1
1630679279311,1
1630679279373,1
1630679279530,1
1630679279592,1
1630679279736,1
1630679279814,1
1630679279892,1
1630679279908,1
1630679280064,1
1630679280127,1
1630679280189,1
1630679280205,1
1630679280439,1
1630679280486,1
1630679280533,1
1630679280579,1
1630679280675,1
1630679280739,1
1630679281067,1
1630679281129,1
1630679281207,1
1630679281285,1
1630679281475,1
1630679281553,1
1630679281669,1
1630679281731,1
1630679281778,1
1630679281841,1
1630679281888,1
1630679281997,1
1630679282106,1
1630679282216,1
1630679282263,1
1630679282388,1
1630679282450,1
1630679282562,1
1630679282834,1
1630679282865,1
1630679282896,1
1630679283146,1
1630679283255,1
1630679283365,1
1630679283443,1
1630679283521,1
1630679283552,1
1630679283787,1
1630679283787,1
1630679283958,1
1630679284052,1
1630679284177,1
1630679284333,1
1630679284364,1
1630679284396,1
1630679284505,1
1630679284600,1
1630679284647,1
1630679284756,1
1630679284866,1
1630679285006,1
1630679285100,1
1630679285194,1
1630679285257,1
1630679285350,1
1630679285428,1
1630679285553,1
1630679285616,1
1630679285741,1
1630679286006,1
1630679286037,1
1630679286053,1
1630679286147,1
1630679286209,1
1630679286444,1
1630679286506,1
1630679286553,1
1630679286662,1
1630679286756,1
1630679286897,1
1630679287068,1
1630679287147,1
1630679287241,1
1630679287287,1
1630679287318,1
1630679287443,1
1630679287615,1
1630679287665,1
1630679287962,1
1630679288133,1
1630679288133,1
1630679288196,1
1630679288337,1
1630679288384,1
1630679288431,1
1630679288524,1
1630679288587,1
1630679288807,1
1630679288995,1
1630679289057,1
1630679289088,1
1630679289166,1
1630679289229,1
1630679289323,1
1630679289417,1
1630679289526,1
1630679289588,1
1630679289793,1
1630679289856,1
1630679289934,1
1630679290012,1
1630679290090,1
1630679290278,1
1630679290434,1
1630679290449,1
1630679290545,1
1630679290640,1
1630679290889,1
1630679291124,1
1630679291171,1
1630679291202,1
1630679291264,1
1630679291374,1
1630679291452,1
1630679291533,1
1630679291533,1
1630679291658,1
1630679291705,1
1630679291861,1
1630679291955,1
1630679292033,1
1630679292127,1
1630679292268,1
1630679292299,1
1630679292502,1
1630679292565,1
1630679292627,1
1630679292768,1
1630679292799,1
1630679292924,1
1630679293111,1
1630679293221,1
1630679293252,1
1630679293377,1
1630679293471,1
1630679293518,1
1630679293864,1
1630679293895,1
1630679293926,1
1630679293958,1
1630679294036,1
1630679294208,1
1630679294411,1
1630679294505,1
1630679294536,1
1630679294615,1
1630679294631,1
1630679294740,1
1630679294865,1
1630679294990,1
1630679295131,1
1630679295271,1
1630679295427,1
1630679295521,1
1630679295599,1
1630679295677,1
1630679295802,1
1630679295834,1
1630679295896,1
1630679295974,1
1630679296115,1
1630679296193,1
1630679296271,1
1630679296537,1
1630679296649,1
1630679296649,1
1630679296836,1
1630679296914,1
1630679296946,1
1630679297024,1
1630679297133,1
1630679297164,1
1630679297289,1
1630679297524,1
1630679297524,1
1630679297664,1
1630679297711,1
1630679297836,1
1630679297930,1
1630679298055,1
1630679298117,1
1630679298242,1
1630679298399,1
1630679298477,1
1630679298617,1
1630679298650,1
1630679298854,1
1630679298901,1
1630679298964,1
1630679299026,1
1630679299167,1
1630679299292,1
1630679299323,1
1630679299464,1
1630679299542,1
1630679299635,1
1630679299766,1
1630679299938,1
1630679299969,1
1630679300079,1
1630679300157,1
1630679300251,1
1630679300516,1
1630679300610,1
1630679300610,1
1630679300787,1
1630679300850,1
1630679301006,1
1630679301100,1
1630679301224,1
1630679301349,1
1630679301557,1
1630679301588,1
1630679301713,1
1630679301776,1
1630679301838,1
1630679301901,1
1630679301916,1
1630679301948,1
1630679302119,1
1630679302244,1
1630679302385,1
1630679302479,1
1630679302840,1
1630679302965,1
1630679302981,1
1630679303121,1
1630679303246,1
1630679303340,1
1630679303340,1
1630679303434,1
1630679303450,1
1630679303608,1
1630679303624,1
1630679303921,1
1630679303952,1
1630679304077,1
1630679304139,1
1630679304249,1
1630679304436,1
1630679304498,1
1630679304623,1
1630679304702,1
1630679304874,1
1630679304936,1
1630679305030,1
1630679305123,1
1630679305233,1
1630679305342,1
1630679305451,1
1630679305561,1
1630679305623,1
1630679305751,1
1630679305892,1
1630679306063,1
1630679306235,1
1630679306589,1
1630679306635,1
1630679306776,1
1630679306838,1
1630679306838,1
1630679306838,1
1630679306932,1
1630679306932,1
1630679307026,1
1630679307120,1
1630679307135,1
1630679307245,1
1630679307354,1
1630679307432,1
1630679307654,1
1630679307716,1
1630679307809,1
1630679307919,1
1630679307997,1
1630679308075,1
1630679308184,1
1630679308372,1
1630679308372,1
1630679308450,1
1630679308516,1
1630679308672,1
1630679308828,1
1630679308922,1
1630679309031,1
1630679309062,1
1630679309281,1
1630679309312,1
1630679309375,1
1630679309469,1
1630679309499,1
1630679309627,1
1630679309909,1
1630679309987,1
1630679310065,1
1630679310143,1
1630679310175,1
1630679310268,1
1630679310378,1
1630679310487,1
1630679310518,1
1630679310565,1
1630679310721,1
1630679310721,1
1630679310831,1
1630679310893,1
1630679310987,1
1630679311065,1
1630679311096,1
1630679311284,1
1630679311393,1
1630679311520,1
1630679311583,1
1630679311648,1
1630679311695,1
1630679311820,1
1630679311944,1
1630679312132,1
1630679312179,1
1630679312257,1
1630679312366,1
1630679312491,1
1630679312728,1
1630679312822,1
1630679312822,1
1630679312900,1
1630679312978,1
1630679313041,1
1630679313244,1
1630679313306,1
1630679313384,1
1630679313478,1
1630679313620,1
1630679313825,1
1630679313903,1
1630679313919,1
1630679314044,1
1630679314153,1
1630679314231,1
1630679314294,1
1630679314403,1
1630679314481,1
1630679314606,1
1630679314672,1
1630679314766,1
1630679314969,1
1630679315031,1
1630679315094,1
1630679315187,1
1630679315343,1
1630679315422,1
1630679315500,1
1630679315639,1
1630679315721,1
1630679315830,1
1630679315971,1
1630679316033,1
1630679316142,1
1630679316236,1
1630679316314,1
1630679316566,1
1630679316629,1
1630679316723,1
1630679316801,1
1630679316863,1
1630679316957,1
1630679317129,1
1630679317207,1
1630679317269,1
1630679317317,1
1630679317488,1
1630679317566,1
1630679317644,1
1630679317754,1
1630679317801,1
1630679317910,1
1630679318035,1
1630679318191,1
1630679318301,1
1630679318425,1
1630679318491,1
1630679318569,1
1630679318663,1
1630679318866,1
1630679318897,1
1630679318959,1
1630679319069,1
1630679319162,1
1630679319397,1
1630679319475,1
1630679319506,1
1630679319634,1
1630679319899,1
1630679319978,1
1630679320025,1
1630679320102,1
1630679320165,1
1630679320197,1
1630679320243,1
1630679320368,1
1630679320574,1
1630679320777,1
1630679320840,1
1630679320949,1
1630679321027,1
1630679321074,1
1630679321199,1
1630679321277,1
1630679321355,1
1630679321387,1
1630679321527,1
1630679321639,1
1630679321811,1
1630679321873,1
1630679321904,1
1630679322045,1
1630679322217,1
1630679322295,1
1630679322545,1
1630679322674,1
1630679322705,1
1630679322846,1
1630679322987,1
1630679323033,1
1630679323080,1
1630679323127,1
1630679323190,1
1630679323455,1
1630679323549,1
1630679323549,1
1630679323785,1
1630679323863,1
1630679323942,1
1630679324051,1
1630679324098,1
1630679324191,1
1630679324488,1
1630679324597,1
1630679324694,1
1630679324835,1
1630679324960,1
1630679325069,1
1630679325251,1
1630679325439,1
1630679325519,1
1630679325582,1
1630679325644,1
1630679325691,1
1630679325738,1
1630679325738,1
1630679325847,1
1630679326003,1
1630679326003,1
1630679326019,1
1630679326128,1
1630679326269,1
1630679326331,1
1630679326409,1
1630679326566,1
1630679326644,1
1630679326722,1
1630679326816,1
1630679326878,1
1630679327066,1
1630679327159,1
1630679327191,1
1630679327347,1
1630679327378,1
1630679327456,1
1630679327534,1
1630679327581,1
1630679327706,1
1630679327815,1
1630679327894,1
1630679328065,1
1630679328159,1
1630679328237,1
1630679328456,1
1630679328550,1
1630679328614,1
1630679328692,1
1630679328880,1
1630679328958,1
1630679329020,1
1630679329099,1
1630679329161,1
1630679329255,1
1630679329427,1
1630679329458,1
1630679329520,1
1630679329664,1
1630679329710,1
1630679329835,1
1630679329913,1
1630679329992,1
1630679330101,1
1630679330413,1
1630679330492,1
1630679330744,1
1630679330853,1
1630679331009,1
1630679331134,1
1630679331228,1
1630679331291,1
1630679331353,1
1630679331353,1
1630679331431,1
1630679331494,1
1630679331701,1
1630679331748,1
1630679331763,1
1630679331826,1
1630679331841,1
1630679331919,1
1630679332169,1
1630679332310,1
1630679332372,1
1630679332372,1
1630679332487,1
1630679332690,1
1630679332815,1
1630679332878,1
1630679332925,1
1630679332987,1
1630679333065,1
1630679333253,1
1630679333362,1
1630679333487,1
1630679333518,1
1630679333565,1
1630679333675,1
1630679333940,1
1630679334034,1
1630679334112,1
1630679334206,1
1630679334206,1
1630679334393,1
1630679334425,1
1630679334568,1
1630679334615,1
1630679334787,1
1630679335021,1
1630679335084,1
1630679335146,1
1630679335224,1
1630679335318,1
1630679335411,1
1630679335489,1
1630679335603,1
1630679335666,1
1630679336056,1
1630679336213,1
1630679336291,1
1630679336369,1
1630679336540,1
1630679336654,1
1630679336810,1
1630679336919,1
1630679337154,1
1630679337295,1
1630679337436,1
1630679337657,1
1630679337750,1
1630679337750,1
1630679337750,1
1630679337750,1
1630679337813,1
1630679337875,1
1630679337875,1
1630679337891,1
1630679337907,1
1630679338110,1
1630679338188,1
1630679338532,1
1630679338659,1
1630679338722,1
1630679338800,1
1630679338862,1
1630679338862,1
1630679338909,1
1630679338987,1
1630679339190,1
1630679339393,1
1630679339471,1
1630679339518,1
1630679339581,1
1630679339741,1
1630679339819,1
1630679339912,1
1630679339959,1
1630679340022,1
1630679340084,1
1630679340131,1
1630679340209,1
1630679340397,1
1630679340461,1
1630679340508,1
1630679340649,1
1630679340680,1
1630679340711,1
1630679340883,1
1630679340992,1
1630679341024,1
1630679341149,1
1630679341180,1
1630679341573,1
1630679341698,1
1630679341744,1
1630679341760,1
1630679341854,1
1630679342182,1
1630679342291,1
1630679342322,1
1630679342463,1
1630679342588,1
1630679342791,1
1630679342994,1
1630679343213,1
1630679343338,1
1630679343369,1
1630679343369,1
1630679343385,1
1630679343385,1
1630679343431,1
1630679343681,1
1630679343729,1
1630679343791,1
1630679343853,1
1630679343947,1
1630679343947,1
1630679343978,1
1630679344103,1
1630679344228,1
1630679344338,1
1630679344462,1
1630679344478,1
1630679344560,1
1630679344576,1
1630679344701,1
1630679344857,1
1630679345060,1
1630679345154,1
1630679345341,1
1630679345451,1
1630679345513,1
1630679345685,1
1630679345732,1
1630679345888,1
1630679345920,1
1630679346091,1
1630679346154,1
1630679346154,1
1630679346216,1
1630679346294,1
1630679346419,1
1630679346575,1
1630679346703,1
1630679346797,1
1630679346859,1
1630679347088,1
1630679347275,1
1630679347306,1
1630679347400,1
1630679347605,1
1630679347699,1
1630679347839,1
1630679347965,1
1630679348105,1
1630679348277,1
1630679348324,1
1630679348529,1
1630679348701,1
1630679348779,1
1630679348826,1
1630679348841,1
1630679348857,1
1630679348935,1
1630679348966,1
1630679348997,1
1630679349107,1
1630679349247,1
1630679349357,1
1630679349372,1
1630679349450,1
1630679349497,1
1630679349638,1
1630679349688,1
1630679349907,1
1630679350001,1
1630679350016,1
1630679350219,1
1630679350219,1
1630679350375,1
1630679350487,1
1630679350581,1
1630679350596,1
1630679350690,1
1630679350940,1
1630679351143,1
1630679351159,1
1630679351315,1
1630679351567,1
1630679351676,1
1630679351723,1
1630679351739,1
1630679351770,1
1630679351864,1
1630679352036,1
1630679352098,1
1630679352176,1
1630679352270,1
1630679352301,1
1630679352600,1
1630679352725,1
1630679352788,1
1630679352928,1
1630679353022,1
1630679353038,1
1630679353131,1
1630679353241,1
1630679353334,1
1630679353366,1
1630679353428,1
1630679353475,1
1630679353538,1
1630679353538,1
1630679353631,1
1630679353834,1
1630679353897,1
1630679353975,1
1630679354006,1
1630679354194,1
1630679354241,1
1630679354397,1
1630679354475,1
1630679354571,1
1630679354633,1
1630679354899,1
1630679354977,1
1630679355039,1
1630679355071,1
1630679355071,1
1630679355242,1
1630679355461,1
1630679355602,1
1630679355633,1
1630679355758,1
1630679355914,1
1630679356102,1
1630679356133,1
1630679356133,1
1630679356367,1
1630679356477,1
1630679356632,1
1630679356698,1
1630679356901,1
1630679356963,1
1630679357072,1
1630679357151,1
1630679357275,1
1630679357557,1
1630679357588,1
1630679357717,1
1630679357764,1
1630679357858,1
1630679357889,1
1630679358014,1
1630679358170,1
1630679358201,1
1630679358280,1
1630679358436,1
1630679358639,1
1630679358733,1
1630679358828,1
1630679358875,1
1630679358969,1
1630679358969,1
1630679359266,1
1630679359359,1
1630679359453,1
1630679359516,1
1630679359516,1
1630679359547,1
1630679359562,1
1630679359719,1
1630679359859,1
1630679359906,1
1630679359984,1
1630679360062,1
1630679360125,1
1630679360156,1
1630679360172,1
1630679360328,1
1630679360422,1
1630679360533,1
1630679360549,1
1630679360800,1
1630679360909,1
1630679361049,1
1630679361143,1
1630679361175,1
1630679361456,1
1630679361549,1
1630679361614,1
1630679361693,1
1630679361755,1
1630679361818,1
1630679361849,1
1630679362005,1
1630679362036,1
1630679362161,1
1630679362380,1
1630679362568,1
1630679362665,1
1630679362837,1
1630679362868,1
1630679363103,1
1630679363306,1
1630679363306,1
1630679363399,1
1630679363527,1
1630679363574,1
1630679363683,1
1630679363761,1
1630679363777,1
1630679363808,1
1630679363886,1
1630679363917,1
1630679363949,1
1630679364042,1
1630679364245,1
1630679364308,1
1630679364589,1
1630679364620,1
1630679364918,1
1630679365089,1
1630679365167,1
1630679365464,1
1630679365576,1
1630679365591,1
1630679365794,1
1630679365888,1
1630679365888,1
1630679365950,1
1630679365997,1
1630679366044,1
1630679366201,1
1630679366232,1
1630679366341,1
1630679366341,1
1630679366435,1
1630679366482,1
1630679366528,1
1630679366609,1
1630679366734,1
1630679366812,1
1630679366844,1
1630679366953,1
1630679366984,1
1630679367125,1
1630679367234,1
1630679367297,1
1630679367468,1
1630679367658,1
1630679367690,1
1630679367690,1
1630679367908,1
1630679368018,1
1630679368158,1
1630679368252,1
1630679368315,1
1630679368315,1
1630679368424,1
1630679368518,1
1630679368739,1
1630679369004,1
1630679369098,1
1630679369208,1
1630679369301,1
1630679369332,1
1630679369442,1
1630679369567,1
1630679369598,1
1630679369785,1
1630679369848,1
1630679370035,1
1630679370098,1
1630679370113,1
1630679370238,1
1630679370410,1
1630679370410,1
1630679370476,1
1630679370539,1
1630679370570,1
1630679370742,1
1630679370851,1
1630679370898,1
1630679371023,1
1630679371179,1
1630679371367,1
1630679371429,1
1630679371492,1
1630679371554,1
1630679371898,1
1630679371913,1
1630679372101,1
1630679372257,1
1630679372320,1
1630679372382,1
1630679372413,1
1630679372588,1
1630679372681,1
1630679372728,1
1630679372853,1
1630679372947,1
1630679372963,1
1630679373087,1
1630679373369,1
1630679373509,1
1630679373744,1
1630679373900,1
1630679374072,1
1630679374103,1
1630679374165,1
1630679374197,1
1630679374212,1
1630679374337,1
1630679374375,1
1630679374387,1
1630679374481,1
1630679374574,1
1630679374606,1
1630679374715,1
1630679374809,1
1630679374996,1
1630679375043,1
1630679375262,1
1630679375324,1
1630679375355,1
1630679375387,1
1630679375574,1
1630679375670,1
1630679375779,1
1630679375842,1
1630679376029,1
1630679376201,1
1630679376342,1
1630679376469,1
1630679376500,1
1630679376750,1
1630679376875,1
1630679376891,1
1630679377000,1
1630679377125,1
1630679377125,1
1630679377297,1
1630679377391,1
1630679377453,1
1630679377690,1
1630679377722,1
1630679377784,1
1630679377831,1
1630679377940,1
1630679378034,1
1630679378050,1
1630679378159,1
1630679378175,1
1630679378206,1
1630679378268,1
1630679378347,1
1630679378440,1
1630679378504,1
1630679378646,1
1630679378787,1
1630679378803,1
1630679378881,1
1630679379006,1
1630679379115,1
1630679379193,1
1630679379427,1
1630679379510,1
1630679379541,1
1630679379635,1
1630679379866,1
1630679379907,1
1630679379954,1
1630679380001,1
1630679380126,1
1630679380236,1
1630679380451,1
1630679380626,1
1630679380764,1
1630679380787,1
1630679380855,1
1630679381039,1
1630679381039,1
1630679381108,1
1630679381217,1
1630679381249,1
1630679381343,1
1630679381518,1
1630679381596,1
1630679381660,1
1630679381722,1
1630679381816,1
1630679381925,1
1630679382144,1
1630679382175,1
1630679382316,1
1630679382347,1
1630679382472,1
1630679382550,1
1630679382693,1
1630679382771,1
1630679382912,1
1630679382974,1
1630679383037,1
1630679383225,1
1630679383319,1
1630679383444,1
1630679383474,1
1630679383552,1
1630679383769,1
1630679383832,1
1630679383891,1
1630679384081,1
1630679384100,1
1630679384252,1
1630679384292,1
1630679384433,1
1630679384529,1
1630679384656,1
1630679384691,1
1630679384896,1
1630679384924,1
1630679384989,1
1630679385160,1
1630679385192,1
1630679385410,1
1630679385473,1
1630679385538,1
1630679385679,1
1630679385741,1
1630679385944,1
1630679385960,1
1630679386007,1
1630679386100,1
1630679386194,1
1630679386335,1
1630679386475,1
1630679386539,1
1630679386634,1
1630679386727,1
1630679386758,1
1630679387024,1
1630679387071,1
1630679387134,1
1630679387227,1
1630679387321,1
1630679387415,1
1630679387555,1
1630679387620,1
1630679387823,1
1630679387854,1
1630679387932,1
1630679388120,1
1630679388135,1
1630679388251,1
1630679388335,1
1630679388437,1
1630679388517,1
1630679388595,1
1630679388773,1
1630679388963,1
1630679389083,1
1630679389137,1
1630679389236,1
1630679389252,1
1630679389361,1
1630679389440,1
1630679389601,1
1630679389634,1
1630679389773,1
1630679389844,1
1630679390008,1
1630679390101,1
1630679390177,1
1630679390240,1
1630679390332,1
1630679390541,1
1630679390637,1
1630679390670,1
1630679390795,1
1630679390904,1
1630679390998,1
1630679391092,1
1630679391217,1
1630679391281,1
1630679391470,1
1630679391564,1
1630679391626,1
1630679391861,1
1630679391985,1
1630679392095,1
1630679392126,1
1630679392189,1
1630679392220,1
1630679392317,1
1630679392463,1
1630679392536,1
1630679392671,1
1630679392687,1
1630679392921,1
1630679393030,1
1630679393137,1
1630679393357,1
1630679393357,1
1630679393710,1
1630679393809,1
1630679393809,1
1630679393995,1
1630679394059,1
1630679394235,1
1630679394235,1
1630679394297,1
1630679394375,1
1630679394706,1
1630679394769,1
1630679394847,1
1630679394941,1
1630679394988,1
1630679395019,1
1630679395097,1
1630679395112,1
1630679395175,1
1630679395480,1
1630679395514,1
1630679395530,1
1630679395639,1
1630679395686,1
1630679395811,1
1630679395811,1
1630679395920,1
1630679395983,1
1630679396077,1
1630679396217,1
1630679396280,1
1630679396483,1
1630679396514,1
1630679396579,1
1630679396766,1
1630679396844,1
1630679397004,1
1630679397145,1
1630679397176,1
1630679397192,1
1630679397317,1
1630679397426,1
1630679397457,1
1630679397663,1
1630679397694,1
1630679397788,1
1630679397922,1
1630679398048,1
1630679398125,1
1630679398172,1
1630679398438,1
1630679398547,1
1630679398783,1
1630679398862,1
1630679398955,1
1630679399143,1
1630679399158,1
1630679399236,1
1630679399268,1
1630679399268,1
1630679399424,1
1630679399511,1
1630679399620,1
1630679399792,1
1630679399917,1
1630679399948,1
1630679400010,1
1630679400151,1
1630679400229,1
1630679400260,1
1630679400307,1
1630679400464,1
1630679400592,1
1630679400624,1
1630679400749,1
1630679400827,1
1630679401014,1
1630679401124,1
1630679401186,1
1630679401264,1
1630679401420,1
1630679401420,1
1630679401720,1
1630679401751,1
1630679401782,1
1630679401986,1
1630679402049,1
1630679402127,1
1630679402189,1
1630679402283,1
1630679402392,1
1630679402486,1
1630679402552,1
1630679402693,1
1630679402787,1
1630679402881,1
1630679403115,1
1630679403224,1
1630679403255,1
1630679403570,1
1630679403586,1
1630679403617,1
1630679403727,1
1630679403805,1
1630679403914,1
1630679404008,1
1630679404086,1
1630679404195,1
1630679404289,1
1630679404398,1
1630679404492,1
1630679404715,1
1630679404746,1
1630679404824,1
1630679404887,1
1630679405027,1
1630679405120,1
1630679405230,1
1630679405324,1
1630679405558,1
1630679405589,1
1630679405655,1
1630679405702,1
1630679405874,1
1630679405937,1
1630679406093,1
1630679406171,1
1630679406312,1
1630679406359,1
1630679406515,1
1630679406624,1
1630679406704,1
1630679406735,1
1630679406938,1
1630679407000,1
1630679407110,1
1630679407157,1
1630679407328,1
1630679407360,1
1630679407422,1
1630679407503,1
1630679407643,1
1630679407753,1
1630679407847,1
1630679407940,1
1630679408034,1
1630679408159,1
1630679408331,1
1630679408362,1
1630679408537,1
1630679408599,1
1630679408693,1
1630679408724,1
1630679408865,1
1630679408959,1
1630679409052,1
1630679409256,1
1630679409318,1
1630679409365,1
1630679409506,1
1630679409602,1
1630679409665,1
1630679409758,1
1630679409883,1
1630679409961,1
1630679410133,1
1630679410196,1
1630679410336,1
1630679410430,1
1630679410461,1
1630679410555,1
1630679410732,1
1630679410779,1
1630679411013,1
1630679411138,1
1630679411216,1
1630679411310,1
1630679411372,1
1630679411419,1
1630679411645,1
1630679411660,1
1630679411879,1
1630679411910,1
1630679411973,1
1630679412004,1
1630679412176,1
1630679412223,1
1630679412317,1
1630679412379,1
1630679412566,1
1630679412680,1
1630679412743,1
1630679412899,1
1630679412993,1
1630679413040,1
1630679413133,1
1630679413258,1
1630679413321,1
1630679413477,1
1630679413555,1
1630679413682,1
1630679413963,1
1630679413963,1
1630679414056,1
1630679414166,1
1630679414306,1
1630679414431,1
1630679414498,1
1630679414529,1
1630679414576,1
1630679414654,1
1630679414763,1
1630679414857,1
1630679414951,1
1630679415076,1
1630679415248,1
1630679415248,1
1630679415357,1
1630679415501,1
1630679415594,1
1630679415672,1
1630679415766,1
1630679415860,1
1630679415954,1
1630679416032,1
1630679416204,1
1630679416360,1
1630679416423,1
1630679416501,1
1630679416626,1
1630679416768,1
1630679416831,1
1630679416893,1
1630679417018,1
1630679417127,1
1630679417190,1
1630679417346,1
1630679417393,1
1630679417569,1
1630679417600,1
1630679417694,1
1630679417897,1
1630679417928,1
1630679418037,1
1630679418100,1
1630679418194,1
1630679418319,1
1630679418381,1
1630679418475,1
1630679418649,1
1630679418712,1
1630679418805,1
1630679419008,1
1630679419086,1
1630679419180,1
1630679419258,1
1630679419336,1
1630679419415,1
1630679419539,1
1630679419652,1
1630679419714,1
1630679419870,1
1630679419933,1
1630679420074,1
1630679420183,1
1630679420339,1
1630679420402,1
1630679420589,1
1630679420636,1
1630679420764,1
1630679420857,1
1630679420873,1
1630679420951,1
1630679421217,1
1630679421311,1
1630679421389,1
1630679421420,1
1630679421482,1
1630679421545,1
1630679421717,1
1630679421826,1
1630679421904,1
1630679421951,1
1630679422092,1
1630679422138,1
1630679422279,1
1630679422404,1
1630679422483,1
1630679422548,1
1630679422688,1
1630679422844,1
1630679423016,1
1630679423047,1
1630679423205,1
1630679423283,1
1630679423376,1
1630679423408,1
1630679423517,1
1630679423649,1
1630679423711,1
1630679423836,1
1630679423868,1
1630679424008,1
1630679424211,1
1630679424227,1
1630679424352,1
1630679424414,1
1630679424508,1
1630679424572,1
1630679424744,1
1630679424885,1
1630679424963,1
1630679425057,1
1630679425150,1
1630679425244,1
1630679425416,1
1630679425494,1
1630679425525,1
1630679425715,1
1630679425715,1
1630679425809,1
1630679425996,1
1630679426043,1
1630679426136,1
1630679426215,1
1630679426308,1
1630679426418,1
1630679426752,1
1630679426877,1
1630679426939,1
1630679427080,1
1630679427158,1
1630679427236,1
1630679427455,1
1630679427533,1
1630679427724,1
1630679427771,1
1630679427848,1
1630679427880,1
1630679427989,1
1630679428177,1
1630679428255,1
1630679428286,1
1630679428317,1
1630679428349,1
1630679428380,1
1630679428489,1
1630679428614,1
1630679428676,1
1630679428883,1
1630679428914,1
1630679428992,1
1630679429164,1
1630679429242,1
1630679429289,1
1630679429352,1
1630679429477,1
1630679429586,1
1630679429680,1
1630679429789,1
1630679429961,1
1630679429976,1
1630679430117,1
1630679430226,1
1630679430351,1
1630679430429,1
1630679430508,1
1630679430574,1
1630679430683,1
1630679430855,1
1630679430980,1
1630679431011,1
1630679431152,1
1630679431214,1
1630679431293,1
1630679431449,1
1630679431527,1
1630679431608,1
1630679431718,1
1630679431780,1
1630679431921,1
1630679432108,1
1630679432155,1
1630679432295,1
1630679432467,1
1630679432499,1
1630679432561,1
1630679432720,1
1630679432813,1
1630679432891,1
1630679433048,1
1630679433095,1
1630679433173,1
1630679433360,1
1630679433391,1
1630679433548,1
1630679433657,1
1630679433657,1
1630679433782,1
1630679433985,1
1630679434048,1
1630679434110,1
1630679434188,1
1630679434250,1
1630679434438,1
1630679434532,1
1630679434646,1
1630679434693,1
1630679434802,1
1630679434942,1
1630679434974,1
1630679435146,1
1630679435271,1
1630679435333,1
1630679435411,1
1630679435521,1
1630679435567,1
1630679435773,1
1630679435913,1
1630679435913,1
1630679436101,1
1630679436163,1
1630679436179,1
1630679436492,1
1630679436665,1
1630679436806,1
1630679436806,1
1630679436837,1
1630679436978,1
1630679437243,1
1630679437306,1
1630679437337,1
1630679437415,1
1630679437415,1
1630679437478,1
1630679437587,1
1630679437651,1
1630679437729,1
1630679437823,1
1630679437917,1
1630679438026,1
1630679438260,1
1630679438260,1
1630679438354,1
1630679438451,1
1630679438591,1
1630679438623,1
1630679438763,1
1630679438873,1
1630679439013,1
1630679439138,1
1630679439154,1
1630679439232,1
1630679439372,1
1630679439439,1
1630679439543,1
1630679439652,1
1630679439746,1
1630679439839,1
1630679440027,1
1630679440074,1
1630679440152,1
1630679440292,1
1630679440324,1
1630679440433,1
1630679440607,1
1630679440654,1
1630679440764,1
1630679440935,1
1630679440966,1
1630679441029,1
1630679441201,1
1630679441263,1
1630679441373,1
1630679441466,1
1630679441609,1
1630679441703,1
1630679441797,1
1630679442000,1
1630679442172,1
1630679442235,1
1630679442297,1
1630679442438,1
1630679442612,1
1630679442628,1
1630679442674,1
1630679442831,1
1630679442893,1
1630679443237,1
1630679443331,1
1630679443377,1
1630679443664,1
1630679443867,1
1630679443914,1
1630679443945,1
1630679444210,1
1630679444382,1
1630679444429,1
1630679444429,1
1630679444476,1
1630679444523,1
1630679444618,1
1630679444635,1
1630679444713,1
1630679444822,1
1630679444932,1
1630679444994,1
1630679445244,1
1630679445416,1
1630679445572,1
1630679445588,1
1630679445684,1
1630679445856,1
1630679445918,1
1630679446058,1
1630679446105,1
1630679446214,1
1630679446418,1
1630679446433,1
1630679446449,1
1630679446511,1
1630679446621,1
1630679446653,1
1630679446686,1
1630679446686,1
1630679446889,1
1630679446920,1
1630679446951,1
1630679446983,1
1630679447092,1
1630679447154,1
1630679447279,1
1630679447486,1
1630679447548,1
1630679447658,1
1630679447723,1
1630679447786,1
1630679447926,1
1630679448020,1
1630679448082,1
1630679448332,1
1630679448411,1
1630679448426,1
1630679448551,1
1630679448645,1
1630679448910,1
1630679448926,1
1630679448973,1
1630679449098,1
1630679449145,1
1630679449223,1
1630679449348,1
1630679449379,1
1630679449538,1
1630679449601,1
1630679449835,1
1630679450007,1
1630679450007,1
1630679450069,1
1630679450101,1
1630679450210,1
1630679450304,1
1630679450449,1
1630679450575,1
1630679450607,1
1630679450810,1
1630679450903,1
1630679451028,1
1630679451107,1
1630679451138,1
1630679451232,1
1630679451341,1
1630679451403,1
1630679451579,1
1630679451673,1
1630679451736,1
1630679451829,1
1630679451939,1
1630679452033,1
1630679452173,1
1630679452314,1
1630679452376,1
1630679452501,1
1630679452548,1
1630679452644,1
1630679452785,1
1630679452910,1
1630679452972,1
1630679453067,1
1630679453176,1
1630679453270,1
1630679453379,1
1630679453473,1
1630679453552,1
1630679453742,1
1630679453866,1
1630679453913,1
1630679454086,1
1630679454086,1
1630679454148,1
1630679454288,1
1630679454351,1
1630679454509,1
1630679454603,1
1630679454775,1
1630679454869,1
1630679454900,1
1630679455009,1
1630679455103,1
1630679455244,1
