timestamp,TP9,AF7,AF8,TP10
1630679812440,1.0,1.0,1.0,1.0
1630679812657,1.0,1.0,1.0,1.0
1630679812711,1.0,1.0,1.0,1.0
1630679812743,1.0,1.0,1.0,1.0
1630679812774,1.0,1.0,1.0,1.0
1630679812941,1.0,1.0,1.0,1.0
1630679813094,1.0,1.0,1.0,1.0
1630679813125,1.0,1.0,1.0,1.0
1630679813250,1.0,1.0,1.0,1.0
1630679813360,1.0,1.0,1.0,1.0
1630679813422,1.0,1.0,1.0,1.0
1630679813625,1.0,1.0,1.0,1.0
1630679813735,1.0,1.0,1.0,1.0
1630679813781,1.0,1.0,1.0,1.0
1630679813859,1.0,1.0,1.0,1.0
1630679813922,1.0,1.0,1.0,1.0
1630679814014,1.0,1.0,1.0,1.0
1630679814185,1.0,1.0,1.0,1.0
1630679814279,1.0,1.0,1.0,1.0
1630679814420,1.0,1.0,1.0,1.0
1630679814451,1.0,1.0,1.0,1.0
1630679814545,1.0,1.0,1.0,1.0
1630679814654,1.0,1.0,1.0,1.0
1630679814779,1.0,1.0,1.0,1.0
1630679814935,1.0,1.0,1.0,1.0
1630679814982,1.0,1.0,1.0,1.0
1630679815092,1.0,1.0,1.0,1.0
1630679815185,1.0,1.0,1.0,1.0
1630679815248,1.0,1.0,1.0,1.0
1630679815459,1.0,1.0,1.0,1.0
1630679815490,1.0,1.0,1.0,1.0
1630679815584,1.0,1.0,1.0,1.0
1630679815693,1.0,1.0,1.0,1.0
1630679815756,1.0,1.0,1.0,1.0
1630679815849,1.0,1.0,1.0,1.0
1630679816024,1.0,1.0,1.0,1.0
1630679816087,1.0,1.0,1.0,1.0
1630679816213,1.0,1.0,1.0,1.0
1630679816260,1.0,1.0,1.0,1.0
1630679816400,1.0,1.0,1.0,1.0
1630679816572,1.0,1.0,1.0,1.0
1630679816603,1.0,1.0,1.0,1.0
1630679816775,1.0,1.0,1.0,1.0
1630679816806,1.0,1.0,1.0,1.0
1630679816900,1.0,1.0,1.0,1.0
1630679816978,1.0,1.0,1.0,1.0
1630679817072,1.0,1.0,1.0,1.0
1630679817244,1.0,1.0,1.0,1.0
1630679817307,1.0,1.0,1.0,1.0
1630679817412,1.0,1.0,1.0,1.0
1630679817509,1.0,1.0,1.0,1.0
1630679817603,1.0,1.0,1.0,1.0
1630679817665,1.0,1.0,1.0,1.0
1630679817899,1.0,1.0,1.0,1.0
1630679817946,1.0,1.0,1.0,1.0
1630679818056,1.0,1.0,1.0,1.0
1630679818118,1.0,1.0,1.0,1.0
1630679818196,1.0,1.0,1.0,1.0
1630679818321,1.0,1.0,1.0,1.0
1630679818415,1.0,1.0,1.0,1.0
1630679818587,1.0,1.0,1.0,1.0
1630679818649,1.0,1.0,1.0,1.0
1630679818790,1.0,1.0,1.0,1.0
1630679818821,1.0,1.0,1.0,1.0
1630679818899,1.0,1.0,1.0,1.0
1630679819118,1.0,1.0,1.0,1.0
1630679819165,1.0,1.0,1.0,1.0
1630679819305,1.0,1.0,1.0,1.0
1630679819368,1.0,1.0,1.0,1.0
1630679819477,1.0,1.0,1.0,1.0
1630679819540,1.0,1.0,1.0,1.0
1630679819665,1.0,1.0,1.0,1.0
1630679819774,1.0,1.0,1.0,1.0
1630679819836,1.0,1.0,1.0,1.0
1630679819946,1.0,1.0,1.0,1.0
1630679820071,1.0,1.0,1.0,1.0
1630679820180,1.0,1.0,1.0,1.0
1630679820342,1.0,1.0,1.0,1.0
1630679820373,1.0,1.0,1.0,1.0
1630679820435,1.0,1.0,1.0,1.0
1630679820576,1.0,1.0,1.0,1.0
1630679820670,1.0,1.0,1.0,1.0
1630679820779,1.0,1.0,1.0,1.0
1630679820904,1.0,1.0,1.0,1.0
1630679820998,1.0,1.0,1.0,1.0
1630679821045,1.0,1.0,1.0,1.0
1630679821217,1.0,1.0,1.0,1.0
1630679821263,1.0,1.0,1.0,1.0
1630679821357,1.0,1.0,1.0,1.0
1630679821498,1.0,1.0,1.0,1.0
1630679821607,2.0,1.0,1.0,2.0
1630679821736,2.0,4.0,1.0,2.0
1630679821767,2.0,4.0,1.0,2.0
1630679821861,2.0,4.0,1.0,2.0
1630679821954,2.0,4.0,1.0,2.0
1630679822079,2.0,2.0,4.0,2.0
1630679822220,2.0,2.0,4.0,2.0
1630679822267,2.0,2.0,4.0,2.0
1630679822376,2.0,2.0,2.0,2.0
1630679822535,2.0,4.0,2.0,2.0
1630679822644,2.0,4.0,2.0,2.0
1630679822785,2.0,4.0,2.0,2.0
1630679822894,2.0,4.0,2.0,2.0
1630679822926,2.0,4.0,2.0,2.0
1630679823019,2.0,4.0,1.0,2.0
1630679823129,2.0,2.0,4.0,2.0
1630679823191,2.0,4.0,4.0,2.0
1630679823332,2.0,1.0,4.0,2.0
1630679823507,2.0,4.0,1.0,2.0
1630679823538,2.0,4.0,1.0,2.0
1630679823616,2.0,1.0,1.0,2.0
1630679823710,2.0,4.0,1.0,2.0
1630679823773,2.0,4.0,1.0,2.0
1630679823929,2.0,1.0,1.0,2.0
1630679824007,2.0,4.0,1.0,2.0
1630679824101,2.0,4.0,1.0,2.0
1630679824210,2.0,4.0,1.0,2.0
1630679824304,2.0,4.0,1.0,2.0
1630679824366,2.0,4.0,1.0,2.0
1630679824541,2.0,1.0,1.0,2.0
1630679824634,2.0,1.0,1.0,2.0
1630679824775,2.0,1.0,1.0,2.0
1630679824838,2.0,1.0,1.0,2.0
1630679824931,2.0,1.0,1.0,2.0
1630679825025,2.0,1.0,1.0,2.0
1630679825181,2.0,1.0,1.0,2.0
1630679825290,2.0,1.0,1.0,2.0
1630679825369,2.0,1.0,1.0,2.0
1630679825431,2.0,1.0,1.0,2.0
1630679825528,2.0,1.0,1.0,2.0
1630679825590,2.0,1.0,1.0,2.0
1630679825762,2.0,1.0,1.0,2.0
1630679825856,2.0,1.0,1.0,2.0
1630679825960,2.0,1.0,1.0,2.0
1630679826038,2.0,1.0,1.0,2.0
1630679826132,2.0,1.0,1.0,2.0
1630679826226,2.0,1.0,1.0,2.0
1630679826429,2.0,1.0,1.0,2.0
1630679826522,2.0,1.0,1.0,2.0
1630679826587,2.0,1.0,1.0,2.0
1630679826681,2.0,1.0,1.0,2.0
1630679826806,2.0,1.0,1.0,2.0
1630679826837,2.0,1.0,1.0,2.0
1630679827056,2.0,1.0,1.0,2.0
1630679827118,2.0,1.0,1.0,2.0
1630679827227,2.0,1.0,1.0,2.0
1630679827259,2.0,1.0,1.0,2.0
1630679827353,2.0,1.0,1.0,2.0
1630679827431,2.0,1.0,1.0,2.0
1630679827622,2.0,1.0,1.0,2.0
1630679827700,2.0,1.0,1.0,2.0
1630679827794,2.0,1.0,1.0,2.0
1630679827934,2.0,1.0,1.0,2.0
1630679827981,2.0,1.0,1.0,2.0
1630679828090,2.0,1.0,1.0,2.0
1630679828200,2.0,1.0,1.0,2.0
1630679828262,2.0,1.0,1.0,2.0
1630679828434,2.0,1.0,1.0,2.0
1630679828497,2.0,1.0,1.0,2.0
1630679828590,2.0,1.0,1.0,2.0
1630679828657,2.0,1.0,1.0,2.0
1630679828813,2.0,1.0,1.0,2.0
1630679828907,2.0,1.0,1.0,2.0
1630679829016,2.0,1.0,1.0,2.0
1630679829078,2.0,1.0,1.0,2.0
1630679829172,2.0,1.0,1.0,2.0
1630679829281,2.0,1.0,1.0,2.0
1630679829453,2.0,1.0,1.0,2.0
1630679829531,2.0,1.0,1.0,2.0
1630679829609,2.0,1.0,1.0,2.0
1630679829708,2.0,1.0,1.0,2.0
1630679829817,2.0,1.0,1.0,2.0
1630679829911,2.0,1.0,1.0,2.0
1630679830005,2.0,1.0,1.0,2.0
1630679830114,2.0,1.0,1.0,2.0
1630679830208,2.0,1.0,1.0,2.0
1630679830317,2.0,1.0,1.0,2.0
1630679830380,2.0,1.0,1.0,2.0
1630679830474,2.0,1.0,1.0,2.0
1630679830645,2.0,1.0,1.0,2.0
1630679830708,2.0,1.0,1.0,2.0
1630679830803,2.0,1.0,1.0,2.0
1630679831007,2.0,1.0,1.0,2.0
1630679831007,2.0,1.0,1.0,2.0
1630679831100,2.0,1.0,1.0,2.0
1630679831256,2.0,1.0,1.0,2.0
1630679831350,2.0,1.0,1.0,2.0
1630679831428,2.0,1.0,1.0,2.0
1630679831584,2.0,1.0,1.0,2.0
1630679831600,2.0,1.0,1.0,2.0
1630679831725,2.0,1.0,1.0,2.0
1630679831834,2.0,1.0,1.0,2.0
1630679831959,2.0,1.0,1.0,2.0
1630679832053,2.0,1.0,1.0,2.0
1630679832162,2.0,1.0,1.0,2.0
1630679832256,2.0,1.0,1.0,2.0
1630679832287,2.0,1.0,1.0,2.0
1630679832459,2.0,1.0,1.0,2.0
1630679832559,2.0,1.0,1.0,2.0
1630679832622,2.0,1.0,1.0,2.0
1630679832747,2.0,1.0,1.0,2.0
1630679832840,2.0,1.0,1.0,2.0
1630679832950,2.0,1.0,1.0,2.0
1630679833075,2.0,1.0,1.0,2.0
1630679833169,2.0,1.0,1.0,2.0
1630679833231,1.0,1.0,1.0,1.0
1630679833403,1.0,1.0,1.0,1.0
1630679833450,1.0,1.0,1.0,1.0
1630679833512,1.0,1.0,1.0,1.0
1630679833671,1.0,1.0,1.0,1.0
1630679833781,1.0,1.0,1.0,1.0
1630679833890,1.0,1.0,1.0,1.0
1630679833968,1.0,1.0,1.0,1.0
1630679834046,1.0,1.0,1.0,1.0
1630679834155,1.0,1.0,1.0,1.0
1630679834343,1.0,1.0,1.0,1.0
1630679834359,1.0,1.0,1.0,1.0
1630679834468,1.0,1.0,1.0,1.0
1630679834593,1.0,1.0,1.0,1.0
1630679834765,1.0,1.0,1.0,1.0
1630679834796,1.0,1.0,1.0,1.0
1630679834968,1.0,1.0,1.0,1.0
1630679834983,1.0,1.0,1.0,1.0
1630679835093,1.0,1.0,1.0,1.0
1630679835187,1.0,1.0,1.0,1.0
1630679835327,1.0,1.0,1.0,1.0
1630679835392,1.0,1.0,1.0,1.0
1630679835486,1.0,1.0,1.0,1.0
1630679835688,1.0,1.0,1.0,1.0
1630679835751,1.0,1.0,1.0,1.0
1630679835860,1.0,1.0,1.0,1.0
1630679835935,1.0,1.0,1.0,1.0
1630679835967,1.0,1.0,1.0,1.0
1630679836125,1.0,1.0,1.0,1.0
1630679836186,1.0,1.0,1.0,1.0
1630679836314,1.0,1.0,1.0,1.0
1630679836455,1.0,1.0,1.0,1.0
1630679836499,1.0,1.0,1.0,1.0
1630679836610,1.0,1.0,1.0,1.0
1630679836737,1.0,1.0,1.0,1.0
1630679836830,1.0,1.0,1.0,1.0
1630679836941,1.0,1.0,1.0,1.0
1630679837004,1.0,1.0,1.0,1.0
1630679837097,1.0,1.0,1.0,1.0
1630679837205,1.0,1.0,1.0,1.0
1630679837376,1.0,1.0,1.0,1.0
1630679837453,1.0,1.0,1.0,1.0
1630679837558,1.0,1.0,1.0,1.0
1630679837620,1.0,1.0,1.0,1.0
1630679837729,1.0,1.0,1.0,1.0
1630679837841,1.0,1.0,1.0,1.0
1630679837982,1.0,1.0,1.0,1.0
1630679838170,1.0,1.0,1.0,1.0
1630679838201,1.0,1.0,1.0,1.0
1630679838387,1.0,1.0,1.0,1.0
1630679838560,1.0,1.0,1.0,1.0
1630679838661,1.0,1.0,1.0,1.0
1630679838723,1.0,1.0,1.0,1.0
1630679838723,1.0,1.0,1.0,1.0
1630679838817,1.0,1.0,1.0,1.0
1630679838958,1.0,1.0,1.0,1.0
1630679839061,1.0,1.0,1.0,1.0
1630679839233,1.0,1.0,1.0,1.0
1630679839295,1.0,1.0,1.0,1.0
1630679839451,1.0,1.0,1.0,1.0
1630679839467,1.0,1.0,1.0,1.0
1630679839563,1.0,1.0,1.0,1.0
1630679839626,1.0,1.0,1.0,1.0
1630679839846,1.0,1.0,1.0,1.0
1630679839909,1.0,1.0,1.0,1.0
1630679839939,1.0,1.0,1.0,1.0
1630679840080,1.0,1.0,1.0,1.0
1630679840127,1.0,1.0,1.0,1.0
1630679840329,1.0,1.0,1.0,1.0
1630679840440,1.0,1.0,1.0,1.0
1630679840456,1.0,1.0,1.0,1.0
1630679840630,1.0,1.0,1.0,1.0
1630679840661,1.0,1.0,1.0,1.0
1630679840864,1.0,1.0,1.0,1.0
1630679840896,1.0,1.0,1.0,1.0
1630679841021,1.0,1.0,1.0,1.0
1630679841099,1.0,1.0,1.0,1.0
1630679841224,1.0,1.0,1.0,1.0
1630679841333,1.0,1.0,1.0,1.0
1630679841364,1.0,1.0,1.0,1.0
1630679841442,1.0,1.0,1.0,1.0
1630679841696,1.0,1.0,1.0,1.0
1630679841868,1.0,1.0,1.0,1.0
1630679842028,1.0,1.0,1.0,1.0
1630679842121,1.0,1.0,1.0,1.0
1630679842137,1.0,1.0,1.0,1.0
1630679842168,1.0,1.0,1.0,1.0
1630679842199,1.0,1.0,1.0,1.0
1630679842293,1.0,1.0,1.0,1.0
1630679842403,1.0,1.0,1.0,1.0
1630679842481,1.0,1.0,1.0,1.0
1630679842606,1.0,1.0,1.0,1.0
1630679842656,1.0,1.0,1.0,1.0
1630679842827,1.0,1.0,1.0,1.0
1630679842921,1.0,1.0,1.0,1.0
1630679842999,1.0,1.0,1.0,1.0
1630679843124,1.0,1.0,1.0,1.0
1630679843187,1.0,1.0,1.0,1.0
1630679843296,1.0,1.0,1.0,1.0
1630679843452,1.0,1.0,1.0,1.0
1630679843499,1.0,1.0,1.0,1.0
1630679843657,1.0,1.0,1.0,1.0
1630679843672,1.0,1.0,1.0,1.0
1630679843829,1.0,1.0,1.0,1.0
1630679843876,1.0,1.0,1.0,1.0
1630679844047,1.0,1.0,1.0,1.0
1630679844141,1.0,1.0,1.0,1.0
1630679844235,1.0,1.0,1.0,1.0
